Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2B -1phi 3"
744,"393"
745,"385"
746,"364"
747,"388"
748,"370"
749,"367"
750,"371"
751,"317"
752,"329"
753,"400"
754,"346"
755,"355"
756,"345"
757,"345"
758,"353"
759,"353"
760,"332"
761,"319"
762,"314"
763,"372"
764,"314"
765,"318"
766,"323"
767,"314"
768,"337"
769,"340"
770,"364"
771,"387"
772,"323"
773,"354"
774,"402"
775,"378"
776,"419"
777,"393"
778,"480"
779,"406"
780,"439"
781,"485"
782,"495"
783,"440"
784,"440"
785,"469"
786,"464"
787,"396"
788,"386"
789,"384"
790,"409"
791,"357"
792,"343"
793,"344"
794,"368"
795,"347"
796,"360"
797,"322"
798,"359"
799,"340"
800,"326"
801,"334"
802,"307"
803,"324"
804,"330"
805,"327"
806,"319"
807,"296"
808,"340"
809,"314"
810,"322"
811,"344"
812,"354"
813,"331"
814,"325"
815,"348"
816,"323"
817,"323"
818,"326"
819,"344"
820,"323"
821,"352"
822,"304"
823,"336"
824,"365"
825,"347"
826,"312"
827,"333"
828,"318"
829,"354"
830,"332"
831,"316"
832,"337"
833,"303"
834,"301"
835,"317"
836,"325"
837,"328"
838,"303"
839,"337"
840,"320"
841,"334"
842,"283"
843,"313"
844,"310"
845,"347"
846,"324"
847,"301"
848,"324"
849,"315"
850,"314"
851,"288"
852,"348"
853,"339"
854,"342"
855,"348"
856,"332"
857,"314"
858,"349"
859,"347"
860,"340"
861,"336"
862,"341"
863,"295"
864,"349"
865,"335"
866,"322"
867,"291"
868,"349"
869,"328"
870,"319"
871,"375"
872,"348"
873,"335"
874,"409"
875,"355"
876,"361"
877,"373"
878,"381"
879,"325"
880,"331"
881,"372"
882,"358"
883,"343"
884,"314"
885,"400"
886,"359"
887,"378"
888,"351"
889,"376"
890,"373"
891,"384"
892,"392"
893,"383"
894,"372"
895,"408"
896,"375"
897,"406"
898,"378"
899,"398"
900,"426"
901,"397"
902,"422"
903,"421"
904,"422"
905,"436"
906,"432"
907,"421"
908,"487"
909,"492"
910,"460"
911,"489"
912,"516"
913,"512"
914,"547"
915,"542"
916,"575"
917,"611"
918,"604"
919,"663"
920,"697"
921,"715"
922,"730"
923,"738"
924,"829"
925,"846"
926,"859"
927,"917"
928,"961"
929,"945"
930,"1039"
931,"1031"
932,"1050"
933,"1057"
934,"1095"
935,"1092"
936,"1165"
937,"1091"
938,"1172"
939,"1152"
940,"1165"
941,"1138"
942,"1154"
943,"1107"
944,"1030"
945,"1101"
946,"1021"
947,"985"
948,"923"
949,"968"
950,"906"
951,"897"
952,"847"
953,"836"
954,"807"
955,"729"
956,"705"
957,"667"
958,"628"
959,"591"
960,"615"
961,"639"
962,"604"
963,"537"
964,"483"
965,"506"
966,"509"
967,"420"
968,"468"
969,"472"
970,"431"
971,"414"
972,"430"
973,"420"
974,"406"
975,"356"
976,"374"
977,"395"
978,"332"
979,"340"
980,"327"
981,"369"
982,"324"
983,"338"
984,"327"
985,"310"
986,"328"
987,"358"
988,"357"
989,"367"
990,"364"
991,"421"
992,"401"
993,"452"
994,"479"
995,"528"
996,"586"
997,"573"
998,"602"
999,"657"
1000,"689"
1001,"667"
1002,"701"
1003,"682"
1004,"739"
1005,"625"
1006,"597"
1007,"601"
1008,"558"
1009,"462"
1010,"466"
1011,"419"
1012,"361"
1013,"365"
1014,"343"
1015,"301"
1016,"323"
1017,"264"
1018,"296"
1019,"277"
1020,"295"
1021,"315"
1022,"326"
1023,"298"
1024,"279"
1025,"309"
1026,"302"
1027,"342"
1028,"345"
1029,"326"
1030,"292"
1031,"360"
1032,"339"
1033,"337"
1034,"344"
1035,"352"
1036,"355"
1037,"361"
1038,"418"
1039,"372"
1040,"425"
1041,"497"
1042,"474"
1043,"435"
1044,"488"
1045,"492"
1046,"503"
1047,"501"
1048,"534"
1049,"555"
1050,"612"
1051,"575"
1052,"528"
1053,"515"
1054,"543"
1055,"498"
1056,"473"
1057,"449"
1058,"435"
1059,"375"
1060,"423"
1061,"407"
1062,"388"
1063,"339"
1064,"326"
1065,"274"
1066,"292"
1067,"307"
1068,"321"
1069,"286"
1070,"283"
1071,"235"
1072,"305"
1073,"278"
1074,"266"
1075,"282"
1076,"250"
1077,"243"
1078,"251"
1079,"288"
1080,"255"
1081,"254"
1082,"236"
1083,"255"
1084,"241"
1085,"230"
1086,"236"
1087,"226"
1088,"214"
1089,"264"
1090,"249"
1091,"237"
1092,"236"
1093,"196"
1094,"212"
1095,"215"
1096,"230"
1097,"179"
1098,"197"
1099,"225"
1100,"217"
1101,"212"
1102,"199"
1103,"195"
1104,"203"
1105,"220"
1106,"188"
1107,"195"
1108,"189"
1109,"191"
1110,"188"
1111,"175"
1112,"195"
1113,"205"
1114,"210"
1115,"175"
1116,"206"
1117,"218"
1118,"179"
1119,"199"
1120,"223"
1121,"203"
1122,"199"
1123,"240"
1124,"262"
1125,"246"
1126,"265"
1127,"246"
1128,"262"
1129,"222"
1130,"215"
1131,"253"
1132,"237"
1133,"251"
1134,"197"
1135,"217"
1136,"188"
1137,"195"
1138,"208"
1139,"191"
1140,"208"
1141,"187"
1142,"182"
1143,"195"
1144,"196"
1145,"194"
1146,"185"
1147,"191"
1148,"204"
1149,"182"
1150,"209"
1151,"181"
1152,"186"
1153,"190"
1154,"211"
1155,"183"
1156,"207"
1157,"190"
1158,"183"
1159,"157"
1160,"177"
1161,"175"
1162,"170"
1163,"160"
1164,"144"
1165,"148"
1166,"184"
1167,"164"
1168,"152"
1169,"174"
1170,"167"
1171,"172"
1172,"168"
1173,"191"
1174,"178"
1175,"173"
1176,"174"
1177,"189"
1178,"178"
1179,"194"
1180,"180"
1181,"164"
1182,"191"
1183,"217"
1184,"165"
1185,"166"
1186,"170"
1187,"184"
1188,"189"
1189,"181"
1190,"156"
1191,"170"
1192,"167"
1193,"149"
1194,"158"
1195,"174"
1196,"167"
1197,"177"
1198,"138"
1199,"172"
1200,"166"
1201,"170"
1202,"136"
1203,"147"
1204,"162"
1205,"166"
1206,"162"
1207,"160"
1208,"130"
1209,"136"
1210,"161"
1211,"143"
1212,"145"
1213,"142"
1214,"154"
1215,"162"
1216,"141"
1217,"162"
1218,"142"
1219,"151"
1220,"134"
1221,"149"
1222,"149"
1223,"150"
1224,"139"
1225,"144"
1226,"151"
1227,"147"
1228,"156"
1229,"144"
1230,"140"
1231,"139"
1232,"146"
1233,"155"
1234,"157"
1235,"164"
1236,"127"
1237,"129"
1238,"147"
1239,"149"
1240,"159"
1241,"144"
1242,"147"
1243,"164"
1244,"151"
1245,"151"
1246,"145"
1247,"160"
1248,"149"
1249,"154"
1250,"147"
1251,"137"
1252,"141"
1253,"133"
1254,"151"
1255,"132"
1256,"145"
1257,"113"
1258,"146"
1259,"140"
1260,"125"
1261,"136"
1262,"121"
1263,"145"
1264,"131"
1265,"167"
1266,"148"
1267,"140"
1268,"141"
1269,"127"
1270,"131"
1271,"132"
1272,"151"
1273,"130"
1274,"135"
1275,"139"
1276,"136"
1277,"121"
1278,"110"
1279,"140"
1280,"120"
1281,"123"
1282,"106"
1283,"140"
1284,"130"
1285,"124"
1286,"130"
1287,"134"
1288,"140"
1289,"110"
1290,"112"
1291,"145"
1292,"126"
1293,"136"
1294,"99"
1295,"115"
1296,"121"
1297,"142"
1298,"118"
1299,"105"
1300,"136"
1301,"127"
1302,"125"
1303,"113"
1304,"110"
1305,"122"
1306,"112"
1307,"101"
1308,"108"
1309,"114"
1310,"114"
1311,"120"
1312,"109"
1313,"113"
1314,"119"
1315,"140"
1316,"127"
1317,"115"
1318,"95"
1319,"93"
1320,"115"
1321,"113"
1322,"110"
1323,"104"
1324,"117"
1325,"109"
1326,"122"
1327,"108"
1328,"105"
1329,"105"
1330,"95"
1331,"138"
1332,"108"
1333,"101"
1334,"93"
1335,"97"
1336,"100"
1337,"113"
1338,"113"
1339,"97"
1340,"111"
1341,"122"
1342,"122"
1343,"88"
1344,"116"
1345,"92"
1346,"112"
1347,"97"
1348,"106"
1349,"113"
1350,"97"
1351,"108"
1352,"127"
1353,"113"
1354,"87"
1355,"96"
1356,"112"
1357,"103"
1358,"118"
1359,"107"
1360,"108"
1361,"98"
1362,"105"
1363,"90"
1364,"109"
1365,"95"
1366,"116"
1367,"94"
1368,"102"
1369,"106"
1370,"93"
1371,"84"
1372,"115"
1373,"102"
1374,"106"
1375,"105"
1376,"102"
1377,"84"
1378,"100"
1379,"104"
1380,"91"
1381,"110"
1382,"94"
1383,"127"
1384,"101"
1385,"84"
1386,"84"
1387,"101"
1388,"98"
1389,"93"
1390,"96"
1391,"96"
1392,"86"
1393,"89"
1394,"93"
1395,"88"
1396,"98"
1397,"100"
1398,"84"
1399,"90"
1400,"94"
1401,"80"
1402,"82"
1403,"86"
1404,"98"
1405,"71"
1406,"90"
1407,"86"
1408,"103"
1409,"86"
1410,"96"
1411,"89"
1412,"81"
1413,"81"
1414,"91"
1415,"108"
1416,"90"
1417,"77"
1418,"76"
1419,"88"
1420,"78"
1421,"97"
1422,"84"
1423,"89"
1424,"73"
1425,"93"
1426,"85"
1427,"80"
1428,"85"
1429,"93"
1430,"77"
1431,"98"
1432,"64"
1433,"72"
1434,"81"
1435,"81"
1436,"79"
1437,"81"
1438,"71"
1439,"72"
1440,"73"
1441,"79"
1442,"74"
1443,"84"
1444,"76"
1445,"75"
1446,"87"
1447,"74"
1448,"111"
1449,"80"
1450,"71"
1451,"84"
1452,"85"
1453,"71"
1454,"78"
1455,"59"
1456,"73"
1457,"64"
1458,"71"
1459,"66"
1460,"62"
1461,"71"
1462,"69"
1463,"57"
1464,"83"
1465,"84"
1466,"51"
1467,"77"
1468,"78"
1469,"76"
1470,"53"
1471,"75"
1472,"63"
1473,"69"
1474,"74"
1475,"64"
1476,"64"
1477,"63"
1478,"75"
1479,"71"
1480,"53"
1481,"67"
1482,"67"
1483,"66"
1484,"71"
1485,"61"
1486,"64"
1487,"69"
1488,"69"
1489,"63"
1490,"58"
1491,"63"
1492,"53"
1493,"65"
1494,"62"
1495,"64"
1496,"62"
1497,"77"
1498,"63"
1499,"49"
1500,"68"
1501,"64"
1502,"72"
1503,"52"
1504,"63"
1505,"68"
1506,"63"
1507,"53"
1508,"54"
1509,"64"
1510,"63"
1511,"59"
1512,"50"
1513,"54"
1514,"59"
1515,"54"
1516,"71"
1517,"58"
1518,"60"
1519,"62"
1520,"50"
1521,"59"
1522,"57"
1523,"64"
1524,"40"
1525,"50"
1526,"68"
1527,"50"
1528,"39"
1529,"46"
1530,"52"
1531,"54"
1532,"51"
1533,"43"
1534,"57"
1535,"50"
1536,"47"
1537,"61"
1538,"57"
1539,"47"
1540,"47"
1541,"55"
1542,"67"
1543,"52"
1544,"41"
1545,"52"
1546,"36"
1547,"53"
1548,"46"
1549,"38"
1550,"48"
1551,"56"
1552,"47"
1553,"58"
1554,"48"
1555,"46"
1556,"38"
1557,"38"
1558,"42"
1559,"50"
1560,"37"
1561,"36"
1562,"52"
1563,"33"
1564,"41"
1565,"42"
1566,"55"
1567,"47"
1568,"35"
1569,"44"
1570,"37"
1571,"42"
1572,"46"
1573,"40"
1574,"31"
1575,"47"
1576,"38"
1577,"46"
1578,"43"
1579,"48"
1580,"45"
1581,"58"
1582,"46"
1583,"31"
1584,"38"
1585,"35"
1586,"41"
1587,"46"
1588,"37"
1589,"33"
1590,"36"
1591,"36"
1592,"37"
1593,"32"
1594,"46"
1595,"40"
1596,"32"
1597,"34"
1598,"42"
1599,"38"
1600,"27"
1601,"42"
1602,"32"
1603,"42"
1604,"42"
1605,"40"
1606,"36"
1607,"28"
1608,"41"
1609,"34"
1610,"25"
1611,"44"
1612,"33"
1613,"32"
1614,"28"
1615,"24"
1616,"29"
1617,"33"
1618,"31"
1619,"23"
1620,"25"
1621,"20"
1622,"26"
1623,"19"
1624,"18"
1625,"22"
1626,"30"
1627,"24"
1628,"33"
1629,"24"
1630,"29"
1631,"25"
1632,"35"
1633,"27"
1634,"25"
1635,"27"
1636,"28"
1637,"17"
1638,"29"
1639,"15"
1640,"13"
1641,"27"
1642,"23"
1643,"23"
1644,"22"
1645,"15"
1646,"28"
1647,"13"
1648,"19"
1649,"21"
1650,"22"
1651,"15"
1652,"25"
1653,"24"
1654,"13"
1655,"21"
1656,"13"
1657,"20"
1658,"31"
1659,"16"
1660,"21"
1661,"9"
1662,"20"
1663,"18"
1664,"12"
1665,"22"
1666,"12"
1667,"15"
1668,"22"
1669,"17"
1670,"17"
1671,"19"
1672,"15"
1673,"17"
1674,"14"
1675,"17"
1676,"15"
1677,"15"
1678,"9"
1679,"19"
1680,"15"
1681,"14"
1682,"12"
1683,"10"
1684,"16"
1685,"13"
1686,"15"
1687,"10"
1688,"6"
1689,"11"
1690,"16"
1691,"17"
1692,"10"
1693,"12"
1694,"6"
1695,"15"
1696,"5"
1697,"8"
1698,"11"
1699,"11"
1700,"9"
1701,"11"
1702,"9"
1703,"11"
1704,"5"
1705,"8"
1706,"8"
1707,"6"
1708,"6"
1709,"2"
1710,"9"
1711,"9"
1712,"12"
1713,"6"
1714,"5"
1715,"11"
1716,"8"
1717,"3"
1718,"9"
1719,"2"
1720,"7"
1721,"7"
1722,"5"
1723,"5"
1724,"9"
1725,"4"
1726,"5"
1727,"3"
1728,"10"
1729,"2"
1730,"4"
1731,"8"
1732,"2"
1733,"5"
1734,"8"
1735,"10"
1736,"1"
1737,"4"
1738,"5"
1739,"5"
1740,"3"
1741,"2"
1742,"6"
1743,"5"
1744,"7"
1745,"3"
1746,"4"
1747,"5"
1748,"4"
1749,"3"
1750,"5"
1751,"6"
1752,"6"
1753,"3"
1754,"4"
1755,"4"
1756,"2"
1757,"4"
1758,"4"
1759,"7"
1760,"4"
1761,"2"
1762,"2"
1763,"2"
1764,"3"
1765,"7"
1766,"3"
1767,"2"
1768,"4"
1769,"2"
1770,"2"
1771,"5"
1772,"2"
1773,"7"
1774,"2"
1775,"0"
1776,"3"
1777,"2"
1778,"1"
1779,"3"
1780,"1"
1781,"2"
1782,"0"
1783,"3"
1784,"2"
1785,"1"
1786,"1"
1787,"5"
1788,"2"
1789,"2"
1790,"2"
1791,"0"
1792,"0"
1793,"5"
1794,"3"
1795,"1"
1796,"1"
1797,"1"
1798,"2"
1799,"2"
1800,"1"
1801,"3"
1802,"1"
1803,"1"
1804,"1"
1805,"5"
1806,"2"
1807,"3"
1808,"2"
1809,"0"
1810,"1"
1811,"5"
1812,"2"
1813,"0"
1814,"1"
1815,"0"
1816,"0"
1817,"0"
1818,"1"
1819,"2"
1820,"2"
1821,"0"
1822,"0"
1823,"0"
1824,"0"
1825,"2"
1826,"2"
1827,"2"
1828,"3"
1829,"1"
1830,"3"
1831,"1"
1832,"1"
1833,"1"
1834,"1"
1835,"1"
1836,"0"
1837,"0"
1838,"0"
1839,"0"
1840,"1"
1841,"2"
1842,"0"
1843,"0"
1844,"2"
1845,"1"
1846,"2"
1847,"0"
1848,"0"
1849,"0"
1850,"2"
1851,"0"
1852,"0"
1853,"0"
1854,"0"
1855,"0"
1856,"0"
1857,"0"
1858,"1"
1859,"1"
1860,"1"
1861,"2"
1862,"0"
1863,"1"
1864,"1"
1865,"0"
1866,"0"
1867,"0"
1868,"0"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"0"
1874,"1"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"2"
1882,"0"
1883,"1"
1884,"1"
1885,"2"
1886,"0"
1887,"0"
1888,"1"
1889,"1"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"2"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"2"
1902,"0"
1903,"1"
1904,"0"
1905,"0"
1906,"1"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"2"
1927,"1"
1928,"0"
1929,"0"
1930,"0"
1931,"1"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"1"
1948,"1"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"2"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"1"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"1"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"1"
2010,"1"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"2"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"1"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


